age,workclass,fnlwgt,education,educational_num,marital_status,occupation,relationship,race,gender,capital_gain,hours_per_week,native_country,income_50k_threshold,income_90k_threshold,income
46,Private,61770,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,99,United-States,>50k,>90k,98750
38,Private,149873,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50k,<=90k,56250
24,State-gov,57159,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,20,United-States,<=50k,<=90k,6250
69,Self-emp-not-inc,285431,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,<=50k,<=90k,1250
41,Private,693929,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,<=50k,<=90k,46250
46,Private,74121,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,40,United-States,>50k,<=90k,66250
25,Private,141329,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,60,United-States,>50k,<=90k,53750
32,Private,394065,Bachelors,13,Married-civ-spouse,Production,Wife,White,Female,0,30,United-States,>50k,<=90k,58750
58,Private,380485,12th,8,Married-civ-spouse,Production,Husband,White,Male,0,45,United-States,>50k,<=90k,51250
59,Private,263607,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,50,United-States,<=50k,<=90k,38750
63,Private,324391,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,>50k,<=90k,76250
53,Private,402458,HS-grad,9,Divorced,Production,Not-in-family,White,Male,0,50,United-States,>50k,<=90k,51250
21,Private,58368,Assoc-acdm,12,Never-married,Sales,Own-child,White,Female,0,8,United-States,<=50k,<=90k,6250
67,Private,357028,Bachelors,13,Divorced,Production,Not-in-family,White,Male,0,40,Peru,<=50k,<=90k,36250
27,Local-gov,995372,Assoc-voc,11,Never-married,Other-service,Own-child,White,Male,0,40,United-States,<=50k,<=90k,41250
64,?,306708,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,25,United-States,<=50k,<=90k,21250
65,?,33291,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,20,United-States,>50k,<=90k,71250
22,?,78106,Bachelors,13,Never-married,?,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,43750
71,Self-emp-not-inc,467579,7th-8th,4,Never-married,Construction,Not-in-family,Black,Male,0,22,United-States,<=50k,<=90k,13750
60,State-gov,233115,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,>50k,<=90k,73750
24,Private,228651,11th,7,Never-married,Sales,Unmarried,White,Female,0,20,United-States,<=50k,<=90k,8750
33,Private,296871,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,100,45,United-States,>50k,<=90k,78750
18,Local-gov,613465,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,15,United-States,<=50k,<=90k,11250
29,Self-emp-not-inc,437767,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,55,United-States,<=50k,<=90k,33750
29,?,239296,HS-grad,9,Never-married,?,Unmarried,Black,Female,0,22,United-States,<=50k,<=90k,13750
62,Private,447153,Bachelors,13,Divorced,Transport-moving,Not-in-family,Asian-Pac-Islander,Female,0,40,Japan,>50k,<=90k,61250
25,?,103619,HS-grad,9,Never-married,?,Not-in-family,Amer-Indian-Eskimo,Male,0,6,United-States,<=50k,<=90k,13750
32,?,44369,Bachelors,13,Married-spouse-absent,?,Not-in-family,White,Male,0,45,United-States,<=50k,<=90k,21250
54,Self-emp-inc,402880,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,45,United-States,>50k,>90k,101250
31,Private,65142,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,40,Philippines,>50k,<=90k,76250
41,Private,100543,11th,7,Never-married,Prof-specialty,Not-in-family,White,Male,0,50,United-States,>50k,<=90k,81250
63,Private,147271,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,40,United-States,>50k,<=90k,66250
35,Private,335807,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,40,United-States,<=50k,<=90k,3750
29,Private,91058,Some-college,10,Never-married,Production,Unmarried,White,Female,0,30,United-States,<=50k,<=90k,6250
33,Private,39046,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50k,<=90k,56250
38,Local-gov,44125,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States,>50k,>90k,101250
64,Private,91455,Masters,14,Never-married,Transport-moving,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,41250
31,Private,182685,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,40,Brazil,>50k,>90k,101250
58,Private,105031,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,40,United-States,>50k,<=90k,66250
60,Private,317208,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,40,United-States,>50k,<=90k,61250
50,Private,363498,Bachelors,13,Divorced,Sales,Other-relative,White,Female,0,35,United-States,<=50k,<=90k,21250
20,Private,199283,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,20,United-States,<=50k,<=90k,8750
48,Private,180878,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,40,United-States,>50k,<=90k,61250
41,Private,52777,Doctorate,16,Never-married,Prof-specialty,Own-child,White,Male,0,40,United-States,>50k,>90k,101250
34,Private,113037,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,18750
49,Local-gov,435420,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,41250
29,Private,156232,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,21250
19,?,774363,11th,7,Never-married,?,Unmarried,White,Male,0,30,United-States,<=50k,<=90k,16250
51,Self-emp-not-inc,505326,Assoc-acdm,12,Married-spouse-absent,Construction,Not-in-family,Black,Male,0,30,United-States,<=50k,<=90k,38750
40,Self-emp-not-inc,193400,Masters,14,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,0,15,India,<=50k,<=90k,11250
32,Private,469906,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,48750
75,Self-emp-not-inc,282044,Doctorate,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,19,Russia,>50k,>90k,101250
62,State-gov,435920,Some-college,10,Widowed,Prof-specialty,Unmarried,Black,Female,0,43,United-States,<=50k,<=90k,38750
36,Private,184572,Assoc-acdm,12,Never-married,Transport-moving,Own-child,White,Male,0,32,United-States,<=50k,<=90k,43750
65,Private,201080,HS-grad,9,Married-civ-spouse,Construction,Husband,White,Male,0,40,Mexico,<=50k,<=90k,41250
40,Federal-gov,46557,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,40,United-States,>50k,<=90k,88750
62,Local-gov,321749,Some-college,10,Married-civ-spouse,Transport-moving,Wife,White,Female,0,32,United-States,<=50k,<=90k,28750
40,Private,220914,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Male,0,40,United-States,>50k,>90k,101250
56,Private,85809,Some-college,10,Divorced,Other-service,Not-in-family,White,Female,0,35,United-States,<=50k,<=90k,26250
30,Private,309545,Masters,14,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,40,China,<=50k,<=90k,46250
20,Private,481259,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Male,0,40,United-States,<=50k,<=90k,36250
37,Federal-gov,385259,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,>50k,<=90k,61250
42,Private,384780,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,50,United-States,>50k,>90k,101250
29,Private,669636,Bachelors,13,Never-married,Transport-moving,Other-relative,Asian-Pac-Islander,Male,0,40,United-States,<=50k,<=90k,18750
41,Self-emp-inc,386019,HS-grad,9,Never-married,Other-service,Unmarried,White,Male,0,40,United-States,<=50k,<=90k,26250
50,Private,403698,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Male,0,50,United-States,>50k,>90k,101250
30,Private,464555,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,40,France,>50k,<=90k,53750
46,Private,524347,10th,6,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,0,40,China,<=50k,<=90k,26250
60,Private,457219,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,60,Philippines,>50k,>90k,101250
61,Private,180134,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,15,United-States,<=50k,<=90k,16250
49,Private,391891,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,40,United-States,>50k,>90k,101250
45,Self-emp-not-inc,253089,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,50,United-States,>50k,>90k,101250
51,Local-gov,417230,HS-grad,9,Married-civ-spouse,Production,Husband,White,Male,0,40,United-States,>50k,<=90k,73750
24,Private,619929,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Female,0,40,United-States,<=50k,<=90k,26250
39,Private,450862,HS-grad,9,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,70,United-States,<=50k,<=90k,16250
46,Private,287067,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,40,United-States,>50k,<=90k,58750
73,Private,94901,Masters,14,Widowed,Exec-managerial,Other-relative,Other,Female,0,40,United-States,>50k,<=90k,78750
45,Private,116748,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,0,50,United-States,>50k,<=90k,51250
62,Private,49460,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,45,United-States,>50k,<=90k,71250
53,Private,406657,12th,8,Divorced,Farming-fishing,Not-in-family,White,Male,0,60,Mexico,<=50k,<=90k,21250
52,Private,72458,12th,8,Married-civ-spouse,Production,Husband,Other,Male,0,40,United-States,<=50k,<=90k,46250
56,Private,460631,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,45,United-States,<=50k,<=90k,38750
47,Private,352803,HS-grad,9,Widowed,Exec-managerial,Unmarried,White,Male,100,10,United-States,>50k,<=90k,81250
20,Private,205315,HS-grad,9,Never-married,Production,Not-in-family,White,Male,0,70,United-States,>50k,<=90k,58750
30,Private,355731,Assoc-voc,11,Married-civ-spouse,Production,Husband,White,Male,0,40,United-States,>50k,<=90k,61250
56,?,222017,HS-grad,9,Never-married,?,Own-child,White,Male,0,30,United-States,<=50k,<=90k,11250
23,Private,109345,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,28750
76,Private,490629,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,6,United-States,>50k,<=90k,68750
60,Federal-gov,31818,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,40,United-States,>50k,>90k,101250
56,Private,586029,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,40,United-States,<=50k,<=90k,36250
55,Private,400030,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,40,United-States,>50k,<=90k,66250
54,Private,64758,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,20,United-States,<=50k,<=90k,1250
31,Private,435133,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50k,>90k,101250
60,Private,40897,HS-grad,9,Divorced,Prof-specialty,Not-in-family,Black,Female,0,52,United-States,>50k,<=90k,51250
37,State-gov,191529,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,Male,0,45,United-States,<=50k,<=90k,23750
28,Self-emp-not-inc,153923,Some-college,10,Never-married,Other-service,Unmarried,White,Male,0,40,United-States,<=50k,<=90k,26250
38,Private,183390,Some-college,10,Married-civ-spouse,Construction,Own-child,White,Male,0,40,United-States,<=50k,<=90k,43750
17,Private,168560,10th,6,Never-married,Other-service,Own-child,White,Female,0,15,United-States,<=50k,<=90k,11250
59,Private,406849,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,58,40,United-States,>50k,<=90k,61250
35,Private,331281,HS-grad,9,Divorced,Production,Not-in-family,White,Male,0,40,United-States,>50k,<=90k,51250
22,Private,406619,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,0,46,United-States,<=50k,<=90k,46250
48,Private,104857,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Other,Male,0,40,United-States,>50k,>90k,101250
49,Self-emp-inc,61784,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,40,United-States,>50k,<=90k,61250
71,Private,379484,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,20,United-States,>50k,<=90k,63750
66,Private,208382,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,2000,24,United-States,<=50k,<=90k,38750
60,Local-gov,478186,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,45,United-States,>50k,>90k,101250
37,Self-emp-not-inc,142748,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,80,United-States,>50k,>90k,101250
41,Private,227499,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,40,China,>50k,<=90k,86250
54,Self-emp-not-inc,148284,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,10000,8,United-States,>50k,<=90k,63750
37,Private,175971,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,52,United-States,>50k,<=90k,88750
34,Self-emp-not-inc,520443,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,0,10,United-States,<=50k,<=90k,11250
43,State-gov,350493,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,38,United-States,<=50k,<=90k,43750
68,Self-emp-not-inc,348720,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,38410,20,United-States,<=50k,<=90k,43750
26,Federal-gov,694612,HS-grad,9,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Male,0,40,United-States,<=50k,<=90k,28750
30,Private,153000,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,40,United-States,>50k,<=90k,66250
67,?,479598,1st-4th,2,Married-civ-spouse,?,Husband,White,Male,0,40,El-Salvador,<=50k,<=90k,26250
31,Self-emp-not-inc,52174,Bachelors,13,Never-married,Production,Not-in-family,White,Female,0,15,United-States,<=50k,<=90k,18750
60,Private,418482,Assoc-voc,11,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,United-States,>50k,>90k,101250
55,Local-gov,463953,Masters,14,Widowed,Prof-specialty,Unmarried,White,Female,0,38,United-States,>50k,<=90k,66250
23,Private,503285,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States,>50k,<=90k,56250
17,?,369401,10th,6,Never-married,?,Own-child,White,Male,0,20,United-States,<=50k,<=90k,3750
38,State-gov,392097,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,40,United-States,<=50k,<=90k,46250
31,Self-emp-not-inc,104156,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,45,United-States,>50k,<=90k,58750
37,Self-emp-not-inc,232091,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,50,United-States,<=50k,<=90k,21250
48,Private,622923,Some-college,10,Never-married,Prof-specialty,Own-child,Black,Male,0,40,United-States,>50k,>90k,101250
70,Private,387618,HS-grad,9,Widowed,Adm-clerical,Not-in-family,White,Male,0,50,United-States,>50k,<=90k,63750
43,Private,506861,Assoc-acdm,12,Never-married,Craft-repair,Not-in-family,White,Male,0,48,United-States,>50k,>90k,98750
37,Private,516565,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,40,India,>50k,>90k,101250
73,Self-emp-not-inc,73761,Bachelors,13,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,60,United-States,>50k,<=90k,61250
57,Private,64181,Assoc-acdm,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,35,United-States,<=50k,<=90k,33750
47,Private,711660,HS-grad,9,Divorced,Other-service,Unmarried,Other,Female,0,40,Guinea,<=50k,<=90k,23750
37,State-gov,61662,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,45,United-States,>50k,>90k,93750
23,Private,92299,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,26250
24,Private,434648,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,30,United-States,<=50k,<=90k,18750
38,Private,46479,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,50,United-States,>50k,<=90k,76250
39,Private,73878,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,0,40,United-States,<=50k,<=90k,31250
30,Private,259567,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,40,United-States,<=50k,<=90k,16250
63,?,100209,7th-8th,4,Widowed,?,Not-in-family,White,Male,0,40,Mexico,<=50k,<=90k,28750
35,Private,635500,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,40,Puerto-Rico,<=50k,<=90k,43750
24,Private,301539,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,38,United-States,<=50k,<=90k,6250
28,Private,566401,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,40,United-States,>50k,<=90k,61250
25,Private,60175,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,40,United-States,<=50k,<=90k,26250
55,Private,466918,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,60,United-States,>50k,>90k,101250
25,Private,232696,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,40,India,>50k,>90k,96250
43,Federal-gov,418048,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,55,Columbia,>50k,<=90k,61250
53,Private,38843,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,50,United-States,>50k,>90k,101250
37,Private,73320,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,48,United-States,<=50k,<=90k,11250
80,?,131411,Bachelors,13,Widowed,?,Unmarried,White,Female,0,40,United-States,<=50k,<=90k,48750
68,Private,358676,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,50,United-States,>50k,>90k,101250
62,?,456924,Bachelors,13,Never-married,?,Not-in-family,White,Male,30000,55,United-States,>50k,>90k,101250
53,Private,126975,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,25,United-States,>50k,<=90k,53750
60,Private,455735,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,0,40,Mexico,>50k,<=90k,81250
32,Self-emp-not-inc,150517,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,40,United-States,>50k,<=90k,83750
70,Private,44614,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,40,United-States,>50k,>90k,101250
21,?,135013,Some-college,10,Never-married,?,Own-child,White,Male,0,40,United-States,>50k,<=90k,71250
59,Self-emp-not-inc,319865,HS-grad,9,Widowed,Transport-moving,Other-relative,White,Male,0,65,United-States,<=50k,<=90k,31250
55,Private,377601,Some-college,10,Divorced,Sales,Own-child,White,Male,0,40,United-States,<=50k,<=90k,43750
44,Self-emp-inc,446598,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,45,United-States,<=50k,<=90k,46250
53,Private,233998,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Other,Female,0,40,Columbia,<=50k,<=90k,38750
19,?,71036,Some-college,10,Never-married,?,Own-child,White,Female,0,32,United-States,<=50k,<=90k,31250
